utility_id,year,ctu_id,customer_class_id,mwh_per_year,number_of_customers
85,2015,2396548,11,9.11,NULL
85,2015,2396548,8,3331.567,119
85,2015,2396548,1,14659.422,1326
85,2015,2396548,5,18005.876,1445
85,2015,2397036,11,49.008,NULL
85,2015,2397036,8,1353.646,81
85,2015,2397036,1,8482.647,665
85,2015,2397036,5,9885.301,746
85,2015,2397106,10,42.951,NULL
85,2015,2397106,11,100.15,NULL
85,2015,2397106,9,131.162,NULL
85,2015,2397106,7,65496.22,506
85,2015,2397106,5,91035.687,3759
85,2015,2397106,1,25265.204,3253
85,2015,2397127,11,36.741,NULL
85,2015,2397127,7,964.083,26
85,2015,2397127,1,1381.861,160
85,2015,2397127,5,2382.685,186
85,2015,2397135,10,1.973,NULL
85,2015,2397135,11,126.036,NULL
85,2015,2397135,7,9082.144,184
85,2015,2397135,1,17786.536,1593
85,2015,2397135,5,26996.689,1777
85,2015,2397159,9,8.782,NULL
85,2015,2397159,10,12.188,NULL
85,2015,2397159,11,420.43,NULL
85,2015,2397159,1,35716.942,3880
85,2015,2397159,7,52165.877,486
85,2015,2397159,5,88324.219,4366
85,2015,2397211,11,190.313,NULL
85,2015,2397211,9,3.631,NULL
85,2015,2397211,10,23.167,NULL
85,2015,2397211,8,8394.63,166
85,2015,2397211,1,13989.382,1645
85,2015,2397211,5,22601.123,1811
85,2015,2397235,9,269.85,NULL
85,2015,2397235,11,105.198,NULL
85,2015,2397235,10,111.888,NULL
85,2015,2397235,5,70572.149,2644
85,2015,2397235,3,19966.953,47
85,2015,2397235,1,21894.909,2123
85,2015,2397235,2,28223.351,474
85,2015,2397275,10,263.678,NULL
85,2015,2397275,11,311.101,NULL
85,2015,2397275,9,76.652,NULL
85,2015,2397275,1,55299.075,9080
85,2015,2397275,7,87994.383,1104
85,2015,2397275,5,143944.889,10184
85,2015,2397299,10,278.711,NULL
85,2015,2397299,9,55.082,NULL
85,2015,2397299,11,466.58,NULL
85,2015,2397299,1,75018.999,10469
85,2015,2397299,7,103143.537,1152
85,2015,2397299,5,178962.909,11621
85,2015,2397314,11,23.567,NULL
85,2015,2397314,8,842.13,36
85,2015,2397314,1,1600.069,236
85,2015,2397314,5,2465.766,272
85,2015,2397369,9,253.087,NULL
85,2015,2397369,10,99.619,NULL
85,2015,2397369,11,1709.988,NULL
85,2015,2397369,2,119688.008,1925
85,2015,2397369,3,145848.322,292
85,2015,2397369,1,228856.225,25566
85,2015,2397369,5,496455.249,27783
85,2015,2397370,8,NULL,NULL
85,2015,2397370,9,1.057,NULL
85,2015,2397370,1,4739.232,201
85,2015,2397370,5,4740.289,201
85,2016,2395838,9,143.97,NULL
85,2016,2395838,10,602.144,NULL
85,2016,2395838,11,788.76,NULL
85,2016,2395838,1,121597.649,14741
85,2016,2395838,7,211511.133,1326
85,2016,2395838,5,334643.656,16067
85,2016,2395841,9,6.095,NULL
85,2016,2395841,11,93.836,NULL
85,2016,2395841,1,5502.052,753
85,2016,2395841,7,13021.274,180
85,2016,2395841,5,18623.257,933
85,2016,2395846,10,255.265,NULL
85,2016,2395846,9,267.585,NULL
85,2016,2395846,11,555.341,NULL
85,2016,2395846,1,114132.351,15302
85,2016,2395846,8,192291.216,1666
85,2016,2395846,5,307501.758,16968
85,2016,2395854,1,235.075,16
85,2016,2395854,11,1.984,NULL
85,2016,2395854,10,10.181,NULL
85,2016,2395854,9,108.773,NULL
85,2016,2395854,8,25761.645,130
85,2016,2395854,5,26117.658,146
85,2016,2395876,9,124.856,NULL
85,2016,2395876,10,398.65,NULL
85,2016,2395876,11,439.295,NULL
85,2016,2395876,1,85739.104,11104
85,2016,2395876,3,112464.355,111
85,2016,2395876,2,28789.674,594
85,2016,2395876,5,227955.934,11809
85,2016,2395877,9,4.366,NULL
85,2016,2395877,10,15.448,NULL
85,2016,2395877,11,93.751,NULL
85,2016,2395877,1,37240.98,2915
85,2016,2395877,5,45112.166,3169
85,2016,2395877,8,7757.621,254
85,2016,2395918,9,157.962,NULL
85,2016,2395918,11,357.816,NULL
85,2016,2395918,10,435.339,NULL
85,2016,2395918,1,59683.489,8408
85,2016,2395918,7,79491.654,940
85,2016,2395918,5,140126.26,9348
85,2016,2395934,10,2.262,NULL
85,2016,2395934,9,52.964,NULL
85,2016,2395934,11,149.8,NULL
85,2016,2395934,5,44760.211,3285
85,2016,2395934,1,19207.516,2826
85,2016,2395934,7,25347.669,459
85,2016,2395935,9,8.683,NULL
85,2016,2395935,11,31.761,NULL
85,2016,2395935,1,5347.111,1086
85,2016,2395935,7,10889.783,143
85,2016,2395935,5,16277.338,1229
85,2016,2395969,9,51.062,NULL
85,2016,2395969,10,70.961,NULL
85,2016,2395969,11,867.963,NULL
85,2016,2395969,1,69337.74,7888
85,2016,2395969,7,88456.134,1043
85,2016,2395969,5,158783.86,8931
85,2016,2396006,8,NULL,NULL
85,2016,2396006,11,0.435,NULL
85,2016,2396006,10,2.957,NULL
85,2016,2396006,1,3959.452,198
85,2016,2396006,5,3962.844,198
85,2016,2396081,9,30.905,NULL
85,2016,2396081,10,52.144,NULL
85,2016,2396081,11,65.971,NULL
85,2016,2396081,1,50577.846,3142
85,2016,2396081,5,68672.534,3531
85,2016,2396081,7,17945.668,389
85,2016,2396098,10,12.952,NULL
85,2016,2396098,11,88.995,NULL
85,2016,2396098,9,97.975,NULL
85,2016,2396098,1,7401.509,1248
85,2016,2396098,7,19986.818,364
85,2016,2396098,5,27588.249,1612
85,2016,2396211,8,NULL,NULL
85,2016,2396211,9,80.555,NULL
85,2016,2396211,1,1943.225,142
85,2016,2396211,5,2023.78,142
85,2016,2396242,1,212524.139,26403
85,2016,2396242,10,254.046,0
85,2016,2396242,9,274.552,0
85,2016,2396242,11,1327.209,0
85,2016,2396242,2,149453.335,2305
85,2016,2396242,3,347066.672,741
85,2016,2396242,5,710899.953,29449
85,2016,2396284,11,237.68,NULL
85,2016,2396284,10,15.421,NULL
85,2016,2396284,9,35.502,NULL
85,2016,2396284,1,31705.905,3825
85,2016,2396284,5,57765.096,4232
85,2016,2396284,3,11731.295,53
85,2016,2396284,2,14039.293,354
85,2016,2396311,1,NULL,NULL
85,2016,2396311,5,NULL,NULL
85,2016,2396316,11,35.881,NULL
85,2016,2396316,8,561.049,43
85,2016,2396316,1,1389.295,152
85,2016,2396316,5,1986.225,195
85,2016,2396362,11,253.144,NULL
85,2016,2396362,9,631.736,NULL
85,2016,2396362,10,1198.213,NULL
85,2016,2396362,2,46517.983,1044
85,2016,2396362,3,84422.726,136
85,2016,2396362,1,95793.576,15571
85,2016,2396362,5,228817.378,16751
85,2016,2396388,11,217.976,NULL
85,2016,2396388,10,245.134,NULL
85,2016,2396388,9,136.886,NULL
85,2016,2396388,1,42042.426,6237
85,2016,2396388,5,68587.829,6689
85,2016,2396388,8,25945.407,452
85,2016,2396406,9,1.961,NULL
85,2016,2396406,10,1.965,NULL
85,2016,2396406,11,84.737,NULL
85,2016,2396406,8,1879.082,95
85,2016,2396406,1,6431.769,821
85,2016,2396406,5,8399.514,916
85,2016,2396415,11,270.469,NULL
85,2016,2396415,10,23.466,NULL
85,2016,2396415,9,86.712,NULL
85,2016,2396415,1,24601.494,2610
85,2016,2396415,7,121077.264,537
85,2016,2396415,5,146059.405,3147
85,2016,2396433,9,45.466,NULL
85,2016,2396433,10,86.888,NULL
85,2016,2396433,11,544.662,NULL
85,2016,2396433,1,48814.57,5577
85,2016,2396433,8,116922.861,770
85,2016,2396433,5,166414.447,6347
85,2016,2396435,10,216.306,NULL
85,2016,2396435,9,541.008,NULL
85,2016,2396435,11,601.617,NULL
85,2016,2396435,1,98063.253,15320
85,2016,2396435,8,312522.561,2202
85,2016,2396435,5,411944.744,17522
85,2016,2396471,11,170.492,NULL
85,2016,2396471,9,10.074,NULL
85,2016,2396471,10,57.429,NULL
85,2016,2396471,7,37819.853,403
85,2016,2396471,5,61968.173,4344
85,2016,2396471,1,23910.325,3941
85,2016,2396475,10,1.971,NULL
85,2016,2396475,11,92.118,NULL
85,2016,2396475,8,3846.408,133
85,2016,2396475,1,8017.733,927
85,2016,2396475,5,11958.23,1060
85,2016,2396500,11,529.953,NULL
85,2016,2396500,10,759.038,NULL
85,2016,2396500,9,1094.486,NULL
85,2016,2396500,1,142240.272,23272
85,2016,2396500,7,335269.11,2310
85,2016,2396500,5,479892.859,25582
85,2016,2396508,8,NULL,NULL
85,2016,2396508,1,1948.905,172
85,2016,2396508,5,1948.905,172
85,2016,2396511,5,NULL,128366
85,2016,2396511,11,1059.857,NULL
85,2016,2396511,9,4278.153,NULL
85,2016,2396511,10,11929.388,NULL
85,2016,2396511,1,681179.697,115777
85,2016,2396511,8,1975247.971,12589
85,2016,2396516,11,158.931,NULL
85,2016,2396516,5,31368.385,2341
85,2016,2396516,8,14540.985,263
85,2016,2396516,1,16668.469,2078
85,2016,2396543,11,328.922,NULL
85,2016,2396543,10,11.315,NULL
85,2016,2396543,9,20.523,NULL
85,2016,2396543,7,64586.458,357
85,2016,2396543,5,90537.731,3691
85,2016,2396543,1,25590.513,3334
85,2016,2396548,10,3.731,NULL
85,2016,2396548,11,8.464,NULL
85,2016,2396548,9,98.272,NULL
85,2016,2396548,8,3120.988,120
85,2016,2396548,1,14389.107,1335
85,2016,2396548,5,17620.562,1455
85,2016,2397036,11,49.009,NULL
85,2016,2397036,8,1343.098,82
85,2016,2397036,1,8353.344,666
85,2016,2397036,5,9745.451,748
85,2016,2397106,10,20.454,NULL
85,2016,2397106,9,86.322,NULL
85,2016,2397106,11,122.666,NULL
85,2016,2397106,7,61377.476,511
85,2016,2397106,5,87412.177,3807
85,2016,2397106,1,25805.259,3296
85,2016,2397127,11,36.741,NULL
85,2016,2397127,7,932.933,25
85,2016,2397127,1,1383.056,161
85,2016,2397127,5,2352.73,186
85,2016,2397135,10,1.973,NULL
85,2016,2397135,11,128.374,NULL
85,2016,2397135,7,7512.076,197
85,2016,2397135,1,17754.946,1603
85,2016,2397135,5,25397.369,1800
85,2016,2397159,9,7.234,NULL
85,2016,2397159,10,12.188,NULL
85,2016,2397159,11,416.574,NULL
85,2016,2397159,1,36281.882,3938
85,2016,2397159,7,51473.997,506
85,2016,2397159,5,88191.875,4444
85,2016,2397211,11,189.616,NULL
85,2016,2397211,9,9.585,NULL
85,2016,2397211,10,23.042,NULL
85,2016,2397211,8,8566.568,166
85,2016,2397211,1,14335.986,1658
85,2016,2397211,5,23124.797,1824
85,2016,2397235,9,239.625,NULL
85,2016,2397235,11,105.862,NULL
85,2016,2397235,10,114.529,NULL
85,2016,2397235,8,48111.12,517
85,2016,2397235,5,71311.683,2644
85,2016,2397235,1,22740.547,2127
85,2016,2397275,11,232.752,NULL
85,2016,2397275,9,114.112,NULL
85,2016,2397275,10,149.324,NULL
85,2016,2397275,1,56837.663,9097
85,2016,2397275,7,89062.852,1100
85,2016,2397275,5,146396.703,10197
85,2016,2397299,10,258.927,NULL
85,2016,2397299,9,44.806,NULL
85,2016,2397299,11,476.774,NULL
85,2016,2397299,1,74977.875,10471
85,2016,2397299,7,105344.329,1160
85,2016,2397299,5,181102.711,11631
85,2016,2397314,11,23.567,NULL
85,2016,2397314,8,387.765,32
85,2016,2397314,1,1664.435,236
85,2016,2397314,5,2075.767,268
85,2016,2397369,10,99.619,NULL
85,2016,2397369,9,143.362,NULL
85,2016,2397369,11,1739.902,NULL
85,2016,2397369,2,118887.405,1974
85,2016,2397369,3,150617.154,292
85,2016,2397369,1,231460.159,25853
85,2016,2397369,5,502947.601,28119
85,2016,2397370,8,NULL,NULL
85,2016,2397370,9,0.769,NULL
85,2016,2397370,1,4809.797,203
85,2016,2397370,5,4810.566,203
85,2017,2395838,9,265.198,NULL
85,2017,2395838,10,601.607,NULL
85,2017,2395838,11,717.033,NULL
85,2017,2395838,1,123726.1,15023
85,2017,2395838,7,209157.794,1353
85,2017,2395838,5,334467.732,16376
85,2017,2395841,9,5.535,NULL
85,2017,2395841,11,68.24,NULL
85,2017,2395841,1,5263.781,754
85,2017,2395841,8,10411.393,181
85,2017,2395841,5,15748.949,935
85,2017,2395846,10,254.886,NULL
85,2017,2395846,9,276.371,NULL
85,2017,2395846,11,562.36,NULL
85,2017,2395846,1,109697.586,15398
85,2017,2395846,8,192093.382,1683
85,2017,2395846,5,302884.585,17081
85,2017,2395854,1,233.145,16
85,2017,2395854,11,1.987,NULL
85,2017,2395854,10,10.216,NULL
85,2017,2395854,9,96.696,NULL
85,2017,2395854,8,27571.368,136
85,2017,2395854,5,27913.412,152
85,2017,2395876,11,309.831,NULL
85,2017,2395876,9,144.332,NULL
85,2017,2395876,10,372.251,NULL
85,2017,2395876,1,81201.366,11162
85,2017,2395876,3,111481.231,110
85,2017,2395876,2,30252.396,597
85,2017,2395876,5,223761.407,11869
85,2017,2395877,9,9.129,NULL
85,2017,2395877,10,16.341,NULL
85,2017,2395877,11,81.819,NULL
85,2017,2395877,1,36816.599,2925
85,2017,2395877,5,44644.351,3182
85,2017,2395877,8,7720.463,257
85,2017,2395918,9,156.615,NULL
85,2017,2395918,11,208.001,NULL
85,2017,2395918,10,436.13,NULL
85,2017,2395918,1,56311.003,8408
85,2017,2395918,7,77196.508,941
85,2017,2395918,5,134308.257,9349
85,2017,2395934,10,2.263,NULL
85,2017,2395934,9,31.673,NULL
85,2017,2395934,11,149.801,NULL
85,2017,2395934,5,42897.094,3284
85,2017,2395934,1,18477.405,2824
85,2017,2395934,7,24235.952,460
85,2017,2395935,9,8.713,NULL
85,2017,2395935,11,21.375,NULL
85,2017,2395935,1,5185.079,1083
85,2017,2395935,7,10449.949,145
85,2017,2395935,5,15665.116,1228
85,2017,2395969,9,53.667,NULL
85,2017,2395969,10,74.894,NULL
85,2017,2395969,11,561.177,NULL
85,2017,2395969,1,66713.802,7930
85,2017,2395969,7,84891.748,1036
85,2017,2395969,5,152295.288,8966
85,2017,2396006,8,NULL,NULL
85,2017,2396006,11,0.622,NULL
85,2017,2396006,10,2.957,NULL
85,2017,2396006,1,3939.347,197
85,2017,2396006,5,3942.926,197
85,2017,2396081,9,32.788,NULL
85,2017,2396081,11,67.187,NULL
85,2017,2396081,10,67.272,NULL
85,2017,2396081,1,49685.702,3152
85,2017,2396081,5,67745.016,3542
85,2017,2396081,7,17892.067,390
85,2017,2396098,10,13.171,NULL
85,2017,2396098,11,70.432,NULL
85,2017,2396098,9,74.601,NULL
85,2017,2396098,1,7150.602,1255
85,2017,2396098,7,19243.508,368
85,2017,2396098,5,26552.314,1623
85,2017,2396211,8,NULL,NULL
85,2017,2396211,9,81.076,NULL
85,2017,2396211,1,1927.884,142
85,2017,2396211,5,2008.96,142
85,2017,2396242,10,223.828,NULL
85,2017,2396242,9,300.174,NULL
85,2017,2396242,11,1180.451,NULL
85,2017,2396242,2,144189.723,2301
85,2017,2396242,1,205985.185,26519
85,2017,2396242,3,338094.539,713
85,2017,2396242,5,689973.9,29533
85,2017,2396284,11,283.087,NULL
85,2017,2396284,10,15.587,NULL
85,2017,2396284,9,35.43,NULL
85,2017,2396284,1,31501.288,3844
85,2017,2396284,5,57193.161,4249
85,2017,2396284,3,11272.274,52
85,2017,2396284,2,14085.495,353
85,2017,2396311,1,NULL,NULL
85,2017,2396311,5,NULL,NULL
85,2017,2396316,11,35.645,NULL
85,2017,2396316,8,598.183,43
85,2017,2396316,1,1351.14,152
85,2017,2396316,5,1984.968,195
85,2017,2396362,11,99.36,NULL
85,2017,2396362,9,566.408,NULL
85,2017,2396362,10,1469.815,NULL
85,2017,2396362,2,44534.443,1051
85,2017,2396362,3,81170.747,135
85,2017,2396362,1,92600.945,15575
85,2017,2396362,5,220441.718,16761
85,2017,2396388,11,211.573,NULL
85,2017,2396388,10,246.018,NULL
85,2017,2396388,9,103.123,NULL
85,2017,2396388,1,41101.517,6249
85,2017,2396388,5,65746.945,6690
85,2017,2396388,8,24084.714,441
85,2017,2396406,9,1.948,NULL
85,2017,2396406,10,1.977,NULL
85,2017,2396406,11,64.693,NULL
85,2017,2396406,8,1784.257,94
85,2017,2396406,1,6121.886,824
85,2017,2396406,5,7974.761,918
85,2017,2396415,11,249.37,NULL
85,2017,2396415,10,23.55,NULL
85,2017,2396415,9,62.58,NULL
85,2017,2396415,7,117164.821,535
85,2017,2396415,1,23692.666,2623
85,2017,2396415,5,141192.987,3158
85,2017,2396433,9,49.245,NULL
85,2017,2396433,10,86.887,NULL
85,2017,2396433,11,494.624,NULL
85,2017,2396433,1,47345.295,5665
85,2017,2396433,8,112844.053,783
85,2017,2396433,5,160820.104,6448
85,2017,2396435,10,207.285,NULL
85,2017,2396435,9,421.451,NULL
85,2017,2396435,11,599.339,NULL
85,2017,2396435,1,96857.871,15438
85,2017,2396435,8,284254.96,2197
85,2017,2396435,5,382340.905,17635
85,2017,2396471,11,174.619,NULL
85,2017,2396471,9,9.409,NULL
85,2017,2396471,10,57.183,NULL
85,2017,2396471,7,36299.677,406
85,2017,2396471,5,59302.342,4320
85,2017,2396471,1,22761.454,3914
85,2017,2396475,10,1.972,NULL
85,2017,2396475,11,77.049,NULL
85,2017,2396475,8,2796.208,132
85,2017,2396475,1,7931.18,926
85,2017,2396475,5,10806.409,1058
85,2017,2396500,11,535.215,NULL
85,2017,2396500,10,602.071,NULL
85,2017,2396500,9,1124.417,NULL
85,2017,2396500,1,136656.071,23443
85,2017,2396500,7,307374.17,2313
85,2017,2396500,5,446291.945,25756
85,2017,2396508,8,NULL,NULL
85,2017,2396508,1,1847.869,169
85,2017,2396508,5,1847.869,169
85,2017,2396511,5,NULL,128748
85,2017,2396511,11,1044.014,NULL
85,2017,2396511,9,4534.912,NULL
85,2017,2396511,10,11560.537,NULL
85,2017,2396511,1,666882.171,116271
85,2017,2396511,7,1935086.711,12477
85,2017,2396516,11,160.073,NULL
85,2017,2396516,8,13718.043,259
85,2017,2396516,1,16512.009,2083
85,2017,2396516,5,30390.125,2342
85,2017,2396543,11,329.151,NULL
85,2017,2396543,10,11.315,NULL
85,2017,2396543,9,18.585,NULL
85,2017,2396543,7,63504.924,369
85,2017,2396543,5,89116.837,3777
85,2017,2396543,1,25252.862,3408
85,2017,2396548,10,3.9,NULL
85,2017,2396548,11,4.22,NULL
85,2017,2396548,9,25.675,NULL
85,2017,2396548,8,3304.299,129
85,2017,2396548,1,14463.097,1341
85,2017,2396548,5,17801.191,1470
85,2017,2397036,11,33.284,NULL
85,2017,2397036,8,1319.83,84
85,2017,2397036,1,8203.11,668
85,2017,2397036,5,9556.224,752
85,2017,2397106,10,20.423,NULL
85,2017,2397106,9,91.958,NULL
85,2017,2397106,11,92.262,NULL
85,2017,2397106,7,60767.004,494
85,2017,2397106,5,85949.318,3791
85,2017,2397106,1,24977.671,3297
85,2017,2397127,8,NULL,NULL
85,2017,2397127,11,36.741,NULL
85,2017,2397127,1,1325.462,162
85,2017,2397127,5,1362.203,162
85,2017,2397135,10,1.973,NULL
85,2017,2397135,11,117.315,NULL
85,2017,2397135,7,6971.619,209
85,2017,2397135,1,17598.214,1714
85,2017,2397135,5,24689.121,1923
85,2017,2397159,10,12.275,NULL
85,2017,2397159,9,13.685,NULL
85,2017,2397159,11,385.38,NULL
85,2017,2397159,1,35936.29,3967
85,2017,2397159,7,51261.882,509
85,2017,2397159,5,87609.513,4476
85,2017,2397211,11,157.064,NULL
85,2017,2397211,9,9.697,NULL
85,2017,2397211,10,23.423,NULL
85,2017,2397211,8,8390.555,167
85,2017,2397211,1,13970.733,1686
85,2017,2397211,5,22551.472,1853
85,2017,2397235,9,206.355,NULL
85,2017,2397235,11,78.348,NULL
85,2017,2397235,10,110.211,NULL
85,2017,2397235,5,70433.622,2666
85,2017,2397235,3,19042.483,49
85,2017,2397235,1,22549.759,2156
85,2017,2397235,2,28446.466,461
85,2017,2397275,9,170.801,NULL
85,2017,2397275,10,78.222,NULL
85,2017,2397275,11,134.018,NULL
85,2017,2397275,1,53854.573,9107
85,2017,2397275,7,86545.522,1077
85,2017,2397275,5,140783.136,10184
85,2017,2397299,10,246.247,NULL
85,2017,2397299,9,45.483,NULL
85,2017,2397299,11,427.892,NULL
85,2017,2397299,1,73257.974,10485
85,2017,2397299,7,104113.32,1162
85,2017,2397299,5,178090.917,11647
85,2017,2397314,11,36.611,NULL
85,2017,2397314,8,699.455,36
85,2017,2397314,1,1630.79,237
85,2017,2397314,5,2366.856,273
85,2017,2397369,10,99.619,NULL
85,2017,2397369,9,142.175,NULL
85,2017,2397369,11,1781.92,NULL
85,2017,2397369,2,124417.367,2025
85,2017,2397369,3,150302.696,286
85,2017,2397369,1,225594.601,26151
85,2017,2397369,5,502338.378,28462
85,2017,2397370,8,NULL,NULL
85,2017,2397370,11,0.165,NULL
85,2017,2397370,9,0.678,NULL
85,2017,2397370,1,4818.886,203
85,2017,2397370,5,4819.729,203
