ctu_name,ctu_id,year,utility_id,customer_class_name,customer_class_id,number_of_customers,mwh_per_year
Empire Twp.,664099,2018,85,Residential,1,882,9502498
Empire Twp.,664099,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,24336
Empire Twp.,664099,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,43593
Empire Twp.,664099,2018,85,Total,5,1002,16990195
Greenvale Twp.,664346,2018,85,Business *,8,,
Greenvale Twp.,664346,2018,85,Residential,1,80,1310105
Greenvale Twp.,664346,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,544
Greenvale Twp.,664346,2018,85,Total,5,80,1310649
Grey Cloud Island Twp.,664354,2018,85,Business *,8,,
Grey Cloud Island Twp.,664354,2018,85,Residential,1,125,1545851
Grey Cloud Island Twp.,664354,2018,85,Total,5,125,1545851
Hampton Twp.,664386,2018,85,Business *,8,22,223972
Hampton Twp.,664386,2018,85,Residential,1,58,792644
Hampton Twp.,664386,2018,85,Street Lighting - Metered,9,,10817
Hampton Twp.,664386,2018,85,Total,5,80,1027433
Hancock Twp.,664388,2018,85,Business *,8,,
Hancock Twp.,664388,2018,85,Residential,1,50,843466
Hancock Twp.,664388,2018,85,Total,5,50,843466
Helena Twp.,664443,2018,85,Business *,8,,
Helena Twp.,664443,2018,85,Residential,1,34,582942
Helena Twp.,664443,2018,85,Total,5,34,582942
Hollywood Twp.,664502,2018,85,Business *,8,21,190949
Hollywood Twp.,664502,2018,85,Residential,1,88,1481545
Hollywood Twp.,664502,2018,85,Total,5,109,1672494
Jackson Twp.,664569,2018,85,Residential,1,,
Jackson Twp.,664569,2018,85,Total,5,,
Laketown Twp.,664705,2018,85,Business *,8,51,936930
Laketown Twp.,664705,2018,85,Residential,1,251,3288189
Laketown Twp.,664705,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,645
Laketown Twp.,664705,2018,85,Total,5,302,4225764
Linwood Twp.,664793,2018,85,Business *,8,,
Linwood Twp.,664793,2018,85,Residential,1,,
Linwood Twp.,664793,2018,85,Total,5,,
Louisville Twp.,664829,2018,85,Total,5,,
Marshan Twp.,664919,2018,85,Residential,1,,
Marshan Twp.,664919,2018,85,Total,5,,
May Twp.,664932,2018,85,Business *,8,61,843430
May Twp.,664932,2018,85,Residential,1,723,9403188
May Twp.,664932,2018,85,Total,5,784,10246618
New Market Twp.,665104,2018,85,Business *,8,,
New Market Twp.,665104,2018,85,Residential,1,32,421505
New Market Twp.,665104,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,2580
New Market Twp.,665104,2018,85,Total,5,32,424085
Nininger Twp.,665126,2018,85,Business *,8,,
Nininger Twp.,665126,2018,85,Residential,1,,
Nininger Twp.,665126,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,161
Nininger Twp.,665126,2018,85,Total,5,0,161
Randolph Twp.,665377,2018,85,Business *,8,34,303868
Randolph Twp.,665377,2018,85,Residential,1,258,3223157
Randolph Twp.,665377,2018,85,Total,5,292,3527025
San Francisco Twp.,665551,2018,85,Business *,8,,
San Francisco Twp.,665551,2018,85,Residential,1,120,1928039.93
San Francisco Twp.,665551,2018,85,Total,5,120,1928039.93
Sand Creek Twp.,665541,2018,85,Business *,8,22,152793
Sand Creek Twp.,665541,2018,85,Residential,1,63,816771
Sand Creek Twp.,665541,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,487
Sand Creek Twp.,665541,2018,85,Total,5,85,970051
Sciota Twp.,665569,2018,85,Business *,8,,
Sciota Twp.,665569,2018,85,Residential,1,32,463356
Sciota Twp.,665569,2018,85,Total,5,32,463356
Spring Lake Twp.,665676,2018,85,Business *,8,22,161578
Spring Lake Twp.,665676,2018,85,Residential,1,199,2374736
Spring Lake Twp.,665676,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,485
Spring Lake Twp.,665676,2018,85,Total,5,221,2536799
Stillwater Twp.,665712,2018,85,Business *,8,45,616032
Stillwater Twp.,665712,2018,85,Residential,1,882,11571343
Stillwater Twp.,665712,2018,85,Street Lighting - Metered,9,,6964
Stillwater Twp.,665712,2018,85,Total,5,927,12194339
Vermillion Twp.,665860,2018,85,Business *,8,,
Vermillion Twp.,665860,2018,85,Residential,1,46,496507
Vermillion Twp.,665860,2018,85,Total,5,46,496507
Waconia Twp.,665887,2018,85,Business *,8,73,445074
Waconia Twp.,665887,2018,85,Residential,1,348,5364574
Waconia Twp.,665887,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,20001
Waconia Twp.,665887,2018,85,Total,5,421,5829649
Waterford Twp.,665929,2018,85,Business *,8,38,1051307
Waterford Twp.,665929,2018,85,Residential,1,105,1143326
Waterford Twp.,665929,2018,85,Street Lighting - Metered,9,,885
Waterford Twp.,665929,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,765
Waterford Twp.,665929,2018,85,Total,5,143,2196283
Watertown Twp.,665931,2018,85,Business,7,77,1288470
Watertown Twp.,665931,2018,85,Residential,1,426,6100278
Watertown Twp.,665931,2018,85,Street Lighting - Metered,9,,7649
Watertown Twp.,665931,2018,85,Total,5,503,7396397
West Lakeland Twp.,665966,2018,85,Business *,8,81,2061694
West Lakeland Twp.,665966,2018,85,Residential,1,1371,19344194
West Lakeland Twp.,665966,2018,85,Street Lighting - Metered,9,,32919
West Lakeland Twp.,665966,2018,85,Total,5,1452,21438807
Young America Twp.,666069,2018,85,Business *,8,45,1318699
Young America Twp.,666069,2018,85,Residential,1,204,3641368.97
Young America Twp.,666069,2018,85,Street Lighting - Metered,9,,1617
Young America Twp.,666069,2018,85,Total,5,249,4961684.97
Vadnais Heights,2397106,2018,85,Business,7,485,61403833
Vadnais Heights,2397106,2018,85,Residential,1,3319,26166207
Vadnais Heights,2397106,2018,85,Street Lighting - Metered,9,,96727
Vadnais Heights,2397106,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,20434
Vadnais Heights,2397106,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,83107
Vadnais Heights,2397106,2018,85,Total,5,3804,87770308
Vermillion,2397127,2018,85,Business *,8,,
Vermillion,2397127,2018,85,Residential,1,162,1462424
Vermillion,2397127,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,30654
Vermillion,2397127,2018,85,Total,5,162,1493078
Victoria,2397135,2018,85,Business,7,209,7389179
Victoria,2397135,2018,85,Residential,1,1752,18884853
Victoria,2397135,2018,85,Street Lighting - Metered,9,,0
Victoria,2397135,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,1973
Victoria,2397135,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,111508
Victoria,2397135,2018,85,Total,5,1961,26387513
Waconia,2397159,2018,85,Business,7,514,53706171
Waconia,2397159,2018,85,Residential,1,4001,37766997
Waconia,2397159,2018,85,Street Lighting - Metered,9,,24240
Waconia,2397159,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,12147
Waconia,2397159,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,365213
Waconia,2397159,2018,85,Total,5,4515,91874768
Watertown,2397211,2018,85,Business *,8,168,8202304
Watertown,2397211,2018,85,Residential,1,1735,15079191
Watertown,2397211,2018,85,Street Lighting - Metered,9,,9123
Watertown,2397211,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,23079
Watertown,2397211,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,139498
Watertown,2397211,2018,85,Total,5,1903,23453195
Wayzata,2397235,2018,85,Commercial,2,472,27120380
Wayzata,2397235,2018,85,Industrial,3,48,22509049
Wayzata,2397235,2018,85,Residential,1,2167,23990350
Wayzata,2397235,2018,85,Street Lighting - Metered,9,,198070
Wayzata,2397235,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,113838
Wayzata,2397235,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,54251
Wayzata,2397235,2018,85,Total,5,2687,73985938
West Saint Paul,2397275,2018,85,Business,7,1078,86161971.68
West Saint Paul,2397275,2018,85,Residential,1,9110,57520693
West Saint Paul,2397275,2018,85,Street Lighting - Metered,9,,181970
West Saint Paul,2397275,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,59174
West Saint Paul,2397275,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,135124
West Saint Paul,2397275,2018,85,Total,5,10188,144058932.7
White Bear Lake,2397299,2018,85,Business,7,1163,105386691
White Bear Lake,2397299,2018,85,Residential,1,10491,77260969
White Bear Lake,2397299,2018,85,Street Lighting - Metered,9,,43946
White Bear Lake,2397299,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,246429
White Bear Lake,2397299,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,334801
White Bear Lake,2397299,2018,85,Total,5,11654,183272836
White Bear Township,665981,2018,85,Business *,8,188,7116665
White Bear Township,665981,2018,85,Residential,1,3035,28899948
White Bear Township,665981,2018,85,Street Lighting - Metered,9,,1653
White Bear Township,665981,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,10862
White Bear Township,665981,2018,85,Total,5,3223,36029128
Willernie,2397314,2018,85,Business *,8,29,192633
Willernie,2397314,2018,85,Residential,1,236,1829221
Willernie,2397314,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,42190
Willernie,2397314,2018,85,Total,5,265,2064044
Woodbury,2397369,2018,85,Commercial,2,2062,119441810
Woodbury,2397369,2018,85,Industrial,3,302,164541673
Woodbury,2397369,2018,85,Residential,1,26857,241234477
Woodbury,2397369,2018,85,Street Lighting - Metered,9,,132957
Woodbury,2397369,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,99619
Woodbury,2397369,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,1772582
Woodbury,2397369,2018,85,Total,5,29221,527223118
Woodland,2397370,2018,85,Business *,8,,
Woodland,2397370,2018,85,Residential,1,204,5151398
Woodland,2397370,2018,85,Street Lighting - Metered,9,,654
Woodland,2397370,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,270
Woodland,2397370,2018,85,Total,5,204,5152322
